ProteinID,Intensity_24_177_14,Intensity_24_177_15,Intensity_24_177_16,Intensity_24_177_24,Intensity_24_177_27,Intensity_24_177_28,Intensity_24_177_34,Intensity_24_177_43,Intensity_24_177_44,Intensity_24_177_50,Intensity_24_177_51,Intensity_24_177_52,Intensity_24_177_60,Intensity_24_177_63,Intensity_24_177_64,Intensity_24_177_71,Intensity_24_177_7,Intensity_24_177_8
1519,0,0,0,0,0,5.57866706046309e-6,7.934131947810238e-5,5.263939334947645e-5,0,0,1.1933637188983406e-5,0,0,0,0,4.499222152191628e-5,3.8542223497410355e-5,1.7432607459776008e-5
1520,0,0,0,0,0,0,5.2835389597208374e-5,2.521528626343542e-5,0,0,0,0,0,9.832240061961646e-6,0,4.984221197992033e-5,2.1408356681629198e-5,0
1521,0,0,0,0,0,0,1.1403925339587112e-5,1.2302460040302905e-5,0,0,0,0,0,8.661063206153387e-6,0,8.487541548603396e-6,0,0
1522,0,0,0,0,2.6457485044489688e-5,0,1.2257775529049607e-4,5.541782925397795e-5,0,0,0,0,0,6.986162806429095e-6,0,0,0,0
1523,0,0,0,0,0,0,0,1.6749040663716957e-5,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833273291711783e-5,0
1525,0,0,0,0,0,0,4.9885494317109436e-5,0,0,0,0,2.076301594695932e-5,0,0,8.825175150776904e-6,0,8.472579078458041e-6,0
1526,0,0,0,0,0,3.242529918619321e-5,6.129634247358098e-5,3.871043640993127e-5,1.2879077301307977e-5,0,0,0,0,0,0,4.428709443665001e-6,1.6439626744041193e-5,0
1527,1.3215192867963043e-4,6.716305327397022e-5,3.634874258024708e-5,0,7.955985661266454e-6,4.1066580623665544e-5,3.5728889593613564e-5,0,2.0965906426596135e-4,0,0,1.3761228905988757e-5,1.0387411665366748e-5,0,0,0,9.992948670901388e-5,7.157369730871927e-4
1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6954437198859415e-5
1529,0,8.50566733500563e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,0,2.698329904663072e-5,0,2.4234408151666218e-5,0,0,0,1.928512575559962e-5,1.3425368541343091e-5,0,0,2.83619431212508e-5,0,1.480122031538756e-5,0,0,0,0
1531,0,0,0,0,0,0,0,0,0,0,1.1155762124211864e-5,0,0,0,0,0,0,0
1532,3.092269502488356e-5,6.89500789836548e-5,5.1209848860897566e-5,3.289328863705217e-5,0,0,0,8.43772733182465e-5,2.3012854628582155e-4,7.547641203293592e-5,1.3692161259240668e-4,9.303315033711911e-5,5.897639447990289e-5,1.0085116901455009e-4,0,1.3732868078154142e-4,2.450055867512315e-5,5.2770302289229555e-5
1533,0,0,1.699051675660219e-5,0,1.3035532126156034e-4,2.5303620158571213e-5,1.2745871037846035e-5,0,0,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,1.098262118209118e-5,0,0,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,2.256181511069379e-5,0,0,0,0,0,0,0,0
1536,0,0,7.582851235521254e-5,0,0,0,0,0,0,0,0,0,1.7918470793678636e-5,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,1.2330844358249318e-5,0,0,0,0,0,0,9.540160080669701e-6,0,0
1538,6.813896761808627e-5,2.8781303647726403e-5,1.9220922804778303e-5,0,1.4032421265403907e-4,0,0,5.7087960259078536e-5,9.721281611981742e-6,1.6157655375042994e-5,3.890614408347905e-5,9.090605966857443e-6,0,3.306839408630336e-5,1.1977576415246454e-5,1.8239101034794686e-5,1.0821336252582459e-4,8.145658558783267e-5
1539,0,0,0,0,0,0,0,0,6.823542514467089e-6,0,0,0,0,0,0,0,0,7.467125506502979e-6
1540,0,8.294145448419273e-6,0,0,0,0,0,0,3.092256794100157e-5,0,0,0,0,9.272307989040301e-6,0,6.981177369947666e-6,1.5376059446657706e-5,0
1541,0,0,0,0,0,0,0,0,3.371479213396161e-5,0,0,0,0,0,0,3.5819703317729906e-5,0,0
1542,0,0,0,0,0,0,0,0,6.827513662742852e-6,0,0,0,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,1.1563289533843494e-5,3.5212071020108374e-5,0,9.871977158128791e-6,1.2303641279592277e-5,1.2863906321847624e-5,0,0,2.3904200592017633e-5,1.5287270154718353e-5,9.832578220709516e-6
1544,0,0,0,0,1.5189981138482577e-5,0,0,0,1.4080915104644275e-5,0,0,0,0,0,0,1.1929607719926913e-5,0,1.6280890444462505e-5
1545,5.8572930981389e-5,0,0,0,1.0829271394146444e-5,0,0,0,2.865873394857006e-5,0,0,0,0,0,0,1.750695419452747e-5,1.2834292031118544e-5,1.838514041873146e-5
1546,0,0,0,0,0,0,0,0,1.3865592425754138e-5,0,0,0,0,0,0,7.020321717889033e-6,0,0
1547,1.587543775991099e-5,3.2257287891949286e-5,9.222265331670671e-6,0,2.3482939987274805e-5,0,0,2.7350018722379584e-5,4.0760337110691036e-5,1.1031403628033186e-5,5.384132836927464e-6,1.5114532548320724e-5,0,6.090175152160401e-6,0,4.487384502841395e-5,4.803910713805067e-5,3.467773074116062e-5
1548,0,0,0,0,0,0,0,0,2.7916345326862004e-5,0,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,0,3.15660385738668e-5,0,0,0,0,0,0,0,0,3.088561154683505e-5
1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.321546465707643e-6,0,0
1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2815343437840614e-5
1552,0,0,0,0,0,0,0,0,1.1596676533426039e-5,0,0,0,0,0,0,0,0,9.92364094260346e-6
1553,6.467715055093796e-5,4.753744882005657e-6,0,0,1.1127351974387489e-5,0,0,0,9.904172163382426e-5,0,0,1.3111637566398277e-5,0,0,0,9.847830440238455e-5,6.831562104306035e-6,1.236844542093924e-4
1554,0,0,0,0,1.1197189661770421e-5,0,0,8.655024484299014e-6,1.0323822769966796e-4,0,9.527997461469114e-6,1.8068767065839988e-5,1.6066623904663713e-5,8.776373555324332e-6,0,1.3962951006223252e-5,1.3717298781814435e-5,1.1374263112382091e-4
1555,0,0,0,0,0,0,0,0,1.316946345683289e-5,0,0,0,0,0,0,0,0,1.7699034616063645e-5
1556,0,0,0,0,0,0,0,0,2.067466884648182e-5,0,0,0,0,0,0,8.707923576065503e-6,0,3.1920140065238313e-6
1557,8.764716519522043e-5,0,6.709632804324271e-5,9.242266445670479e-5,0,0,0,0,0,0,0,0,0,0,2.37595844306613e-5,0,8.079347069394392e-6,2.451720021755282e-4
1558,0,1.2147754269390228e-5,0,0,2.0999140404369202e-5,0,0,0,0,0,0,3.3005575130830953e-5,0,0,0,2.9679122750087538e-5,0,2.9301779686561035e-5
1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6094393918123206e-5
1560,0,0,0,0,8.192613989567773e-6,0,0,0,0,0,0,0,0,0,0,0,2.1785703498202444e-5,5.500038572423479e-5
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.711288621893616e-6,0
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8941376319882788e-5,1.024870394518448e-5
1563,0,0,0,0,0,0,0,0,8.935852827336957e-6,0,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,7.307028192185082e-6,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,9.365204604756964e-6,4.0660845547649625e-5,0,0,1.92583930228387e-5,9.922621577885089e-6,0,0,3.450698850840738e-5,1.114664781814045e-5,1.4742991150454005e-5
1566,0,0,0,0,1.0011140040864463e-5,0,0,0,1.4347461371665919e-5,0,0,1.0923243692774202e-5,0,0,0,1.5119474693997886e-5,0,0
1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585956536522765e-5,0,0
1568,0,0,0,0,0,0,0,0,1.8498928051643904e-5,0,0,0,0,0,0,1.055250074564427e-5,0,2.345658091296918e-5
1569,0,1.713840820619339e-5,0,0,7.801612847341118e-5,0,0,0,1.7866105100714465e-4,0,0,1.1828100280462554e-5,4.47049022265971e-5,0,0,9.321845365280762e-5,1.0510225778912679e-5,9.125593802118814e-5
1570,0,1.3069412714196197e-5,0,0,1.0559225130595127e-5,0,0,1.0434345097982622e-5,3.489989716931763e-5,0,1.7617346839753117e-5,2.2150828745336614e-5,0,2.0416035580702585e-5,0,3.461362667918685e-5,1.4956271439615502e-5,3.305492520532065e-5
1571,0,0,0,0,0,0,0,0,1.4270227087299381e-5,0,0,0,0,0,0,1.2266401627645875e-5,0,0
1572,0,0,0,0,0,0,0,0,3.302834568246069e-6,0,0,6.852752047591398e-6,0,0,0,4.359479397511641e-6,6.212265099684518e-6,9.294843548670723e-6
1573,0,0,0,0,0,0,0,0,1.8910245746273523e-5,0,0,0,0,0,0,8.200530514401407e-6,0,3.667810663688126e-6
1574,8.460377393160378e-5,3.028863454313434e-5,0,0,2.1088115697913632e-4,0,0,6.924011223251429e-6,2.1213376883160557e-4,0,1.567372968165255e-5,8.240487415335023e-5,5.3889367229242876e-5,7.563058348087633e-6,1.926598634006351e-5,1.0750238294728596e-4,7.957175142333381e-5,2.4778673732203936e-4
1575,1.8551902072178554e-5,0,0,0,0,0,0,0,0,1.900328178305705e-5,0,6.158329387700798e-6,0,0,0,1.707787619322128e-5,0,1.1904394127228299e-5
1576,0,0,0,4.247706725150943e-5,8.553913848708004e-6,0,0,0,1.251591546651828e-5,0,0,0,0,0,0,5.329170618884048e-5,2.7434960189196692e-6,0
1577,0,0,0,0,0,0,0,0,4.482530132718426e-5,0,0,9.050448271500763e-6,0,1.4238273019544443e-5,0,0,3.819621967363705e-6,6.093462447623959e-5
1578,0,0,0,0,0,0,1.1037523571899795e-5,0,0,0,0,0,0,0,0,1.2174503037867052e-5,0,0
1579,0,0,0,6.923455403815143e-4,0,0,0,0,0,0,0,0,6.770851648628567e-4,0,0,0,0,0
1580,0,0,0,0,2.2052026447820603e-5,0,0,0,0,0,0,0,0,7.526651508384741e-6,0,0,0,0
1581,0,0,0,0,0,0,0,0,7.83431592785883e-6,2.3575955082184184e-5,0,0,0,0,1.0064132624416669e-4,0,0,0
1582,9.96065757463877e-5,2.294125225619086e-5,1.8355121328422915e-4,5.05254543178984e-4,6.535726688446404e-4,2.2591122100302214e-5,1.99347084394369e-5,8.897193563402596e-4,5.357953521549395e-4,0.0011001167522213609,8.698089825778225e-5,1.046241993588044e-5,4.028215325939853e-4,3.0813486153041857e-4,2.338717882166981e-4,7.462700750199093e-5,1.0125755646882932e-5,6.201289487101497e-4
1583,0,0,0,0,0,0,0,0,0,1.1095680611937196e-5,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,3.4427894979507145e-5,0,0,0,0,0,0,0,1.1865253282779614e-5
1585,0,0,0,0,2.2161521526167663e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,2.3973219108794807e-5,0,0,0,0,0,0,0,0,0,0,0
1587,4.793445144993429e-5,0,0,1.8131951959721564e-4,0,0,0,0,0,0,0,0,0,0,3.951218887957035e-5,0,0,0
1588,0,0,0,1.3055359633709366e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,1.2280034501440244e-4,7.785178520239789e-4,6.537089870319486e-5,7.250135549556589e-6,1.4225175662889073e-5,0,0,0,0,0,0,0,1.010381038857301e-5,0,0,0
1590,0,0,0,8.864711809543698e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,1.4238008023515888e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,0,0,0,1.1600903570748218e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,3.844176448870203e-5,0,5.655749194000824e-5,2.8037732341191005e-4,0,0,0,0,0,0,0,0,0,0,1.4978534336357788e-5,0,0,0
1594,0,0,0,1.9569051444388546e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,1.3388359921090461e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,0,0,0,0,0,5.938170360507723e-5,0,0,0,0,0,0,0,0,0,0,0,0
1597,0,0,0,0,0,1.8953835830500115e-5,0,0,0,0,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,1.702198798555819e-5,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,2.7283546918380467e-5,0,0,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,5.0682295023245864e-5,0,0,0,0,0,0,0,0,0,0,0,0
1601,0,0,0,0,0,2.3050578892639377e-4,0,0,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,2.600453226530018e-4,0,0,0,0,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,2.3015759032535944e-4,0,0,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,5.936331600733524e-5,1.2367304034159164e-5,0,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,3.8931620846628025e-5,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,3.961890164035432e-5,0,0,0,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,2.8310699484115686e-4,8.00774793463465e-6,0,0,0,0,0,0,0,0,0,0,0
1608,0,0,0,0,0,2.1654641845265103e-4,0,0,0,0,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,5.461564022960603e-5,0,0,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,6.61733220204615e-5,0,0,0,0,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,2.600087237903677e-5,0,0,0,0,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,1.3717941413353024e-5,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,1.1003357141543731e-4,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,0,0,0,0,1.3083766196269976e-4,0,0,0,0,0,0,0,0,0,0,0,0
1615,0,0,0,0,0,4.499991211524848e-4,0,0,0,0,0,0,0,0,0,0,0,0
1616,0,0,0,0,0,6.60461742801243e-5,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,5.0267877559293676e-6,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,9.030328522824514e-5,0,0,0,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,7.839258899029779e-4,1.5587044338853124e-5,0,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,6.180779871365142e-5,0,0,0,0,0,0,0,0,0,0,0,0
1621,0,0,0,0,0,0,0,7.463820758187171e-6,0,0,0,0,0,0,0,0,5.184807719018836e-4,0
1622,0,0,0,0,0,0,0,1.0744361911870951e-5,0,0,0,0,0,0,0,0,2.1313238477221464e-5,0
1623,0,0,0,0,0,0,0,9.085515891155092e-6,0,0,0,0,0,0,0,0,1.232123082482508e-4,0
1624,0,0,0,1.9465828471530955e-5,0,0,0,0,0,0,0,0,0,0,0,0,5.8530853180700924e-5,0
1625,0,0,0,0,0,0,0,9.42747890052754e-6,0,0,0,0,0,0,0,0,4.083964199893586e-5,0
1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1829448992840696e-4,0
1627,4.695757252317686e-5,0,0,1.568453951011513e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,0,0,0,1.9840257039282824e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,3.45716424103826e-5,0,0,0,0,0,0,0,0,0,0,0
1630,0,3.423629591426902e-5,4.187913547971642e-5,0,0,0,3.7611121715934785e-5,1.118475654484791e-5,1.835784504735262e-5,0,2.166080056599482e-5,2.4772230140796485e-5,0,1.20304777647013e-5,2.66309511236547e-4,1.4630068795516857e-5,1.7698333822569355e-5,0
1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238921256455866e-5,0,0
1632,0,0,0,0,2.214946676671577e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,1.3142664307034067e-5,6.348320450343718e-5,0,9.723729782647492e-6,0,0,0,0,0,0,0,0,1.5067372648264282e-5
1634,0,8.172279188852917e-5,0,0,0,0,0,0,0,0,0,3.623700962256385e-5,0,0,0,0,0,0
1635,2.5960516390750307e-4,1.7904384304325786e-4,2.68629890781406e-4,1.9933981948843476e-5,1.3455754719310522e-4,0,0,6.852820731094147e-4,0.0011100127987685065,2.1660737358753676e-4,6.632895918642467e-4,0.0011741920154620421,0.0011040271169348234,7.918921514023041e-4,0.0010374899519703046,2.0687480173733848e-4,1.7857438742055606e-4,5.271351929618055e-4
1636,0,7.695997395688748e-6,0,0,0,1.4917762240565383e-5,5.777821756392581e-5,1.5321891536698685e-5,5.7134057391791717e-05,0,4.243695964471437e-5,6.0591075372077384e-5,6.888933866913524e-5,2.1097358055310232e-5,9.31947578991574e-6,0,0,0
1637,0,0,0,0,0,0,0,0,0,0,0,2.3814003175749603e-5,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0,2.2404185163380703e-5,0,0,0,1.4339762638691835e-4,0,0,0,3.600254581712019e-4,0
1639,0,2.760280283672313e-5,0,4.1537284409890616e-5,0,0,0,0,0,0,0,0,0,3.891324195927119e-5,0,0,2.6039074388306525e-5,0
1640,0,1.2046640995596584e-5,0,4.359282976391003e-5,3.948003320721163e-5,1.3581425500548777e-5,0,0,0,0,0,0,0,1.2761877096102721e-5,0,0,0,0
1641,0,0,0,2.2447119324025118e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,0,2.8646393493530352e-5,0,7.961761941721535e-5,0,0,0,0,0,0,0,0,0,0,0,0,1.6436680200473803e-5,0
1643,0,2.5952596653653926e-4,1.9130862444318865e-4,7.095589299708949e-4,4.884720033394291e-4,1.6773386880384862e-4,2.5119471898122356e-4,1.681235228550039e-5,1.443657172916975e-5,0,0,0,0,2.548583887831694e-4,0,8.453278460613836e-5,1.5091914484863537e-4,1.2661389449675786e-4
1644,0,0,0,1.0539824258863936e-4,2.7275970621989767e-5,0,2.0534075328479755e-5,0,0,0,0,0,0,1.2573509779152906e-5,0,0,0,0
1645,0,0,0,0,1.2729668766561756e-5,0,0,0,0,0,0,0,0,7.992696987712265e-6,0,0,0,0
1646,0,3.1820493530390495e-5,0,1.3849922035151835e-5,0,0,0,0,0,0,0,0,0,0,0,0,1.9281705475177283e-5,0
1647,0,1.663108993154013e-5,0,0,0,0,1.6436134077464595e-5,0,0,0,0,0,0,0,0,1.9181094535621584e-5,1.99830250099795e-5,0
1648,0,1.9649388285950492e-5,0,0,0,0,1.3572074992159141e-5,0,0,0,0,0,0,0,0,0,0,0
1649,0,4.5475453710381626e-4,0,4.004165511359954e-5,0,1.5730971922784926e-5,0,2.6442893380114754e-5,1.731292934544023e-5,0,9.099153361848493e-6,2.819747672782185e-5,1.86632792852539e-5,7.468608826609274e-5,2.911914325437623e-5,0,5.979246632366332e-5,0
1650,2.6933326042180317e-4,0.002878303225115928,0.0011716937974220153,0.003873513971384378,0.003460793210452737,0.001032504561619284,0.001708968182650012,8.706326132796692e-4,2.859166476388158e-4,1.511673390361628e-5,2.1742153869351816e-4,6.954219386460884e-4,1.9641784899497111e-4,0.0017550551476217787,5.754007814166624e-4,6.612136796743966e-4,0.0015423791091166636,0.0010914510780311135
1651,1.625748819276822e-4,0.0010289679286744327,4.3680064210482444e-4,0.001298650613109983,7.552226551639446e-4,1.9349014596821217e-4,6.801588883692219e-4,4.687123409860186e-4,6.40082401710552e-5,8.485457913730324e-5,2.220451875393599e-4,2.6843194613040337e-4,1.1062837736055039e-4,0.001002168722269508,2.470969101402495e-4,4.3050229609257204e-4,7.806536602209019e-4,3.2033921815824516e-4
1652,0,1.3737128864005364e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,0,1.5048191950767464e-5,0,3.733781641795077e-5,1.6565347145556856e-5,0,2.0072096779267438e-5,7.470786931724899e-6,0,0,0,0,0,1.0927854453595616e-5,0,0,1.1582655307847676e-5,0
1654,0,5.231881251990134e-5,0,1.9767211845525545e-4,1.6878389973353427e-4,2.0218993464529787e-5,2.9588737646552657e-5,0,0,0,0,0,0,3.1858963297151145e-5,0,0,4.337506093709227e-5,0
1655,0,1.3410018203358485e-4,0,0,0,0,0,3.610658000026186e-5,4.181459898481381e-5,0,0,2.931865027714228e-4,0,1.0552512401193239e-4,0,0,3.735964417529757e-5,0
1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.484056093348144e-6,0
1657,0,9.356342318059405e-5,1.897360107424216e-5,7.75487781682799e-5,7.647951429626336e-5,0,1.8955006518344408e-5,0,0,0,0,1.8243916175796044e-5,0,5.948654650625498e-5,1.2912531650507738e-5,9.176140867012596e-6,1.8358649682118687e-5,1.0818651089012618e-5
1658,0,4.0632555117744894e-6,0,0,6.285381711018999e-6,0,5.6821723550702124e-6,0,0,0,0,0,0,5.0479375394019674e-06,0,0,0,0
1659,0,0,0,0,0,0,0,0,0,0,0,1.4597346745143465e-5,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3551389565132334e-5,0,0,0,0
1661,0,5.541332336144835e-6,0,0,0,6.340990021067931e-6,0,0,0,0,0,0,0,0,0,0,0,0
1662,0,3.589602071428071e-5,0,0,0,0,0,0,0,0,0,0,0,1.638695293820123e-5,0,0,0,0
1663,0,2.370745996458714e-5,0,6.55202217540851e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,0,8.673014930335716e-4,0,6.633018147081618e-5,0,0,0,2.4073584357108347e-5,1.1747719255586028e-5,0,0,0,1.2880593197070832e-5,7.599152593864348e-5,6.899037047131492e-5,0,3.78418754618038e-5,0
1665,0,3.676522014044618e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,0,0,0,0,1.9056282125714394e-5,0,0,0,0,0,0
1667,0,8.267219625436787e-5,0,2.9851009486704156e-5,0,0,0,2.615655749920681e-5,0,0,0,0,1.3230792410579452e-5,2.0669087121953215e-5,2.2448265242299627e-5,0,2.5754549934639054e-5,0
1668,0,1.9412226437023506e-5,0,3.7575319567262286e-5,5.0392703688417826e-5,0,1.9976994257759897e-5,0,0,0,0,0,0,7.967206779133204e-6,0,0,0,0
1669,0,0,0,0,0,0,0,1.766352857532914e-5,0,0,0,0,0,0,0,0,0,0
1670,0,1.9979174468822523e-5,2.1255207682817764e-5,0,0,8.794636941521406e-5,0,2.2820943031884037e-4,1.662505627029523e-5,0,4.412483445237889e-5,5.078602745316027e-4,0,0,0,0,0,0
1671,0,1.4621187359630822e-5,0,0,0,0,0,0,0,0,0,0,0,5.089138971776602e-6,0,0,0,0
1672,0,2.914315514182678e-5,0,0,0,0,0,0,0,0,0,1.7683474265888097e-5,0,9.686080114418451e-6,0,0,0,0
1673,0,1.936764428574157e-4,0,0,1.46586022323678e-5,0,0,1.8737895296518052e-4,0,0,0,0,0,0,0,0,0,0
1674,0,1.812327916472099e-5,0,0,0,0,0,0,0,0,0,4.483943272624341e-6,0,0,0,0,0,0
1675,0,1.2421660945456377e-5,0,0,0,4.77919919316553e-5,0,2.2238305104128912e-5,0,0,0,8.319747072397623e-5,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.622612937354519e-6,0,1.0026740313930944e-5,0
1677,0,0,0,0,0,0,0,1.157292502259138e-5,0,0,0,0,0,1.415421703043029e-5,0,0,2.2650399175690713e-5,0
1678,0,0,0,0,0,0,0,3.173125947794327e-5,0,0,0,0,0,0,0,0,0,0
1679,0,4.699569970251641e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,3.7644553154381675e-5,3.336211686743008e-4,6.90999693310645e-5,4.4963288104834316e-4,7.919835466721588e-5,1.0411094283639878e-4,1.0068816653256506e-4,2.4318596704297536e-4,2.5409746461093e-5,0,4.288834849843286e-5,2.16738086008416e-4,8.988124851839232e-5,2.1286030201663682e-4,7.16785537056932e-5,4.4855766969104285e-5,1.8080306729409702e-4,8.429078432000088e-5
1681,0,0,0,0,0,0,0,8.951675409477064e-6,0,3.358433170973002e-5,0,0,0,9.78749556291961e-6,0,0,1.648098798497026e-5,0
1682,0,3.319809160835477e-5,0,3.019930730047701e-5,1.2596638166483573e-5,0,5.080899703467902e-6,1.4311108620746087e-5,4.720064106856183e-6,0,0,2.3284699563119238e-5,1.5904054875038692e-5,1.6747924153459285e-5,1.9274038063441846e-5,0,1.547751702064322e-5,0
1683,0,0,0,0,0,0,0,2.1012637589798823e-5,0,0,0,0,0,0,0,0,3.9324540091020076e-5,0
1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008660747149294e-5,0
1685,0,0,0,0,2.0568688379148382e-5,0,0,0,0,0,0,0,0,0,0,0,2.250934626295991e-5,1.553755942873614e-5
1686,0,5.668175674320789e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1.3463717181813324e-5,0,0,0,0,0,1.268781049560619e-5,0,0,0,0,0,0,0,0,0,0,0
1688,4.945115174997176e-5,8.258828413821483e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.240000357633214e-6
1689,6.94007716722161e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1.8232326314750134e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,7.2211644705179095e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,0,0,0,0,0,5.1759177371174724e-5,1.3517822323763484e-7,0,0,0,5.023392332153214e-7,2.2948367660785706e-7,0,0,0,5.379048833700755e-7,0,0
1693,0,0,0,3.058974000035675e-5,0,0,0,0,0,0,0,0,0,0,0,0,1.6244434677349533e-5,0
1694,0,4.9694891366832046e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,5.0282723865596255e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,1.1741508313057124e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,0,0,0,0,0,8.190836037469165e-5,0,0,0,0,0,0,0,0,0,0,0,0
1698,0,0,0,0,8.088816959045318e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,0,0,0,0,1.1419317560498206e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,0,0,0,0,2.6105551902121773e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1.1958086258847116e-5,6.776451970863394e-5,0,0,1.0012343879157232e-4,1.8922302618794355e-4,1.5966298187886064e-5,5.12571738048426e-6,0,0,0,0,0,9.162314899938366e-5,0,3.4144919959349003e-6,2.973362342406663e-6,0
1702,0,0,0,0,0,5.5935767866279064e-5,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,3.472202671977474e-5,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,1.5209940678872209e-5,0,0,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1505105247269346e-5,0,0,0,0
1706,0,0,0,0,0,1.9745770170671648e-5,0,0,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,2.316426185655439e-5,0,0,0,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,5.3227802737806115e-5,0,0,0,0,0,0,0,0,0,1.2391727919427844e-5,0,0
1709,0,0,0,0,0,7.050434482555194e-5,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,2.41802458364225e-5,1.0518049365627749e-5,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,1.3560687741302483e-6,0,0,2.700597086776713e-5,0,0,0,0,0,0,0,0,4.8986556786457294e-5,0,0,0,0
