#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
A7P12.fasta	NODE_13_length_159608_cov_300.100350	100993	102414	+	fleR	1-1422/1422	===============	0/0	100.00	99.51	vfdb	NP_249790	(fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	102661	102990	+	fliE	1-330/330	===============	0/0	100.00	99.39	vfdb	NP_249791	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	103013	104809	+	fliF	1-1797/1797	===============	0/0	100.00	99.50	vfdb	NP_249792	(fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	104815	105831	+	fliG	1-1017/1017	===============	0/0	100.00	99.80	vfdb	NP_249793	(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	105833	106639	+	fliH	1-807/807	===============	0/0	100.00	99.75	vfdb	NP_249794	(fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	106629	107984	+	fliI	1-1356/1356	===============	0/0	100.00	99.34	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	107998	108441	+	fliJ	1-444/444	===============	0/0	100.00	99.78	vfdb	NP_249796	(fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	132705	133682	-	rhlC	1-978/978	===============	0/0	100.00	99.39	vfdb	NP_249821	(rhlC) rhamnosyltransferase 2 [Rhamnolipid (VF0089) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_13_length_159608_cov_300.100350	151193	153109	-	toxA	1-1917/1917	===============	0/0	100.00	99.27	vfdb	NP_249839	(toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_14_length_125283_cov_264.441752	33297	34985	+	fimL	1-1689/1689	===============	0/0	100.00	99.94	vfdb	NP_250513	(fimL) hypothetical protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_14_length_125283_cov_264.441752	56148	56612	-	tse1	1-465/465	===============	0/0	100.00	100.00	vfdb	NP_250535	(tse1) type VI secretion system effector Tse1 peptidoglycanhydrolase [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_14_length_125283_cov_264.441752	84975	86231	+	lasA	1-1257/1257	===============	0/0	100.00	99.36	vfdb	NP_250562	(lasA) LasA protease precursor [LasA (VF0088) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_14_length_125283_cov_264.441752	123703	124191	+	phzA2	1-489/489	===============	0/0	100.00	99.59	vfdb	NP_250590	(phzA2) phenazine biosynthesis protein PhzA [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_14_length_125283_cov_264.441752	124227	124715	+	phzB2	1-489/489	===============	0/0	100.00	99.80	vfdb	NP_250591	(phzB2) phenazine biosynthesis protein PhzB [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	35582	36127	+	PA3143	1-527/543	========/======	4/19	97.05	83.70	vfdb	YP_008719764	(PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	70985	71971	+	pvcA	1-987/987	===============	0/0	100.00	99.70	vfdb	NP_250944	(pvcA) paerucumarin biosynthesis protein PvcA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	71989	72864	+	pvcB	1-876/876	===============	0/0	100.00	99.77	vfdb	NP_250945	(pvcB) paerucumarin biosynthesis protein PvcB [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	72916	74418	+	pvcC	1-1503/1503	===============	0/0	100.00	99.53	vfdb	NP_250946	(pvcC) paerucumarin biosynthesis protein PvcC [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	74411	75058	+	pvcD	1-648/648	===============	0/0	100.00	99.85	vfdb	NP_250947	(pvcD) paerucumarin biosynthesis protein PvcD [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_15_length_110260_cov_254.166305	75291	76229	-	ptxR	1-939/939	===============	0/0	100.00	99.57	vfdb	NP_250948	(ptxR) transcriptional regulator PtxR [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	10563	11383	+	pvdF	1-821/828	===============	0/0	99.15	90.26	vfdb	NP_251086	(pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	11450	12304	-	pvdO	1-855/855	===============	0/0	100.00	97.78	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	12333	13610	-	pvdN	1-1284/1284	========/======	5/8	99.45	94.47	vfdb	NP_251084	(pvdN) pyoverdine biosynthesis protein PvdN [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	13634	14980	-	pvdM	1-1344/1347	========/======	3/5	99.70	83.83	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	15195	16832	+	pvdP	1-1635/1635	========/======	1/3	100.00	81.93	vfdb	NP_251082	(pvdP) tyrosinase required for pyoverdine maturation  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	21578	22573	-	fpvR	1-996/996	===============	0/0	100.00	99.70	vfdb	NP_251078	(fpvR) protein FpvR [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	22737	23216	+	fpvI	1-480/480	===============	0/0	100.00	100.00	vfdb	NP_251077	(fpvI) RNA polymerase sigma factor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	23349	24680	+	pvdA	1-1332/1332	===============	0/0	100.00	99.70	vfdb	NP_251076	(pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	24803	27091	+	pvdQ	1-2289/2289	===============	0/0	100.00	99.48	vfdb	NP_251075	(pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	27272	27595	+	PA2384	1-324/324	===============	0/0	100.00	99.69	vfdb	NP_251074	(PA2384) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	27637	28557	+	PA2383	1-921/921	===============	0/0	100.00	99.89	vfdb	NP_251073	(PA2383) transcriptional regulator [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	37399	39405	-	tssI	1-2007/2007	===============	0/0	100.00	99.90	vfdb	NP_251063	(tssI) type VI secretion system tip protein VgrG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	40347	42896	-	tssH	1-2550/2550	===============	0/0	100.00	99.88	vfdb	NP_251061	(tssH) type VI secretion system ATPase TssH [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	42898	43914	-	tssG	1-1017/1017	===============	0/0	100.00	99.80	vfdb	NP_251060	(tssG) type VI secretion system baseplate subunit TssG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	43878	45671	-	tssF	1-1794/1794	===============	0/0	100.00	99.55	vfdb	NP_251059	(tssF) type VI secretion system baseplate subunit TssF [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	45655	46080	-	tssE	1-426/426	===============	0/0	100.00	99.53	vfdb	NP_251058	(tssE) type VI secretion system baseplate subunit TssE [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	46093	46590	-	hcp/tssD	1-498/498	===============	0/0	100.00	99.60	vfdb	NP_251057	(hcp/tssD) Hcp family type VI secretion system effector [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	46664	48148	-	tssC	1-1485/1485	===============	0/0	100.00	99.66	vfdb	NP_251056	(tssC) type VI secretion system contractile sheath large subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	48171	48716	-	tssB	1-546/546	===============	0/0	100.00	100.00	vfdb	NP_251055	(tssB) type VI secretion system contractile sheath small subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	48925	49401	+	PA2364	1-477/477	===============	0/0	100.00	99.79	vfdb	NP_251054	(PA2364) hypothetical protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	49461	50792	+	tssK	1-1332/1332	===============	0/0	100.00	99.78	vfdb	NP_251053	(tssK) type VI secretion system baseplate subunit TssK [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	50810	51568	+	icmH/tssL	1-759/759	===============	0/0	100.00	99.74	vfdb	NP_251052	(icmH/tssL) DotU/TssL family secretion system protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	51565	55380	+	tssM	1-3816/3816	===============	0/0	100.00	99.82	vfdb	NP_251051	(tssM) type VI secretion system membrane subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	55377	56477	+	tssA	1-1101/1101	===============	0/0	100.00	98.09	vfdb	NP_251050	(tssA) type VI secretion system protein TssA [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_16_length_104886_cov_261.549113	56587	57672	+	PA2359	1-1086/1086	===============	0/0	100.00	99.36	vfdb	NP_251049	(PA2359) transcriptional regulator [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_18_length_76273_cov_330.393393	74388	75392	-	phzM	1-1005/1005	===============	0/0	100.00	99.40	vfdb	NP_252898	(phzM) phenazine-specific methyltransferase PhzM (adenosylmethionine dependent methyltransferase) [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	14977	15621	+	vfr	1-645/645	===============	0/0	100.00	99.84	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	240475	241086	-	chpE	1-612/612	===============	0/0	100.00	99.18	vfdb	NP_249108	(chpE) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	241162	241956	-	chpD	1-795/795	===============	0/0	100.00	99.37	vfdb	NP_249107	(chpD) probable transcriptional regulator [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	241964	242470	-	chpC	1-507/507	===============	0/0	100.00	99.01	vfdb	NP_249106	(chpC) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	242467	243498	-	chpB	1-1032/1032	===============	0/0	100.00	99.71	vfdb	NP_249105	(chpB) probable methylesterase [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	243491	250909	-	chpA	1-7419/7419	===============	0/0	100.00	99.68	vfdb	NP_249104	(chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	250921	251796	-	pilK	1-876/876	===============	0/0	100.00	99.66	vfdb	NP_249103	(pilK) methyltransferase PilK [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	251857	253905	-	pilJ	1-2049/2049	===============	0/0	100.00	99.85	vfdb	NP_249102	(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	253990	254526	-	pilI	1-537/537	===============	0/0	100.00	100.00	vfdb	NP_249101	(pilI) twitching motility protein PilI [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	254577	254942	-	pilH	1-366/366	===============	0/0	100.00	100.00	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	254989	255396	-	pilG	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	266106	267254	-	pilU	1-1149/1149	===============	0/0	100.00	99.83	vfdb	NP_249087	(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	267432	268466	-	pilT	1-1035/1035	===============	0/0	100.00	100.00	vfdb	NP_249086	(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	407500	408018	+	hcpA	1-519/519	===============	0/0	100.00	99.23	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	408200	411259	+	vgrG2b	1-3060/3060	===============	0/0	100.00	99.15	vfdb	NP_248953	(vgrG2b) Type VI secretion system spike protein VgrG2b; metallopeptidase effector VgrG2b [HSI-2 T6SS secreted effectors (VF0915) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	582344	583504	-	tse7	1-1161/1161	===============	0/0	100.00	99.66	vfdb	NP_248789	(tse7) type VI secretion exported 7 a DNase and PAAR protein [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	586144	588369	-	vgrG1b	1-2226/2226	===============	0/0	100.00	98.65	vfdb	NP_248785	(vgrG1b) type VI secretion system substrate VgrG1b [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	589073	590365	+	tse6	1-1293/1293	===============	0/0	100.00	99.07	vfdb	NP_248783	(tse6) NAD(P)(+) glycohydrolase toxin Tse6 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	590761	592692	-	vgrG1a	1-1932/1932	===============	0/0	100.00	99.84	vfdb	NP_248781	(vgrG1a) type VI secretion system substrate VgrG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	592739	595447	-	clpV1	1-2709/2709	===============	0/0	100.00	99.56	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	595440	596486	-	hsiH1/tssG	1-1047/1047	===============	0/0	100.00	99.90	vfdb	NP_248779	(hsiH1/tssG) type VI secretion system hcp secretion island protein HsiH1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	596450	598309	-	hsiG1/tssF	1-1860/1860	===============	0/0	100.00	99.78	vfdb	NP_248778	(hsiG1/tssF) type VI secretion system hcp secretion island protein HsiG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	598306	598815	-	hsiF1/tssE	1-510/510	===============	0/0	100.00	99.61	vfdb	NP_248777	(hsiF1/tssE) type VI secretion system hcp secretion island protein HsiF1 a gp25-like protein but not exhibit lysozyme activity [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	598817	599662	-	hsiE1	1-846/846	===============	0/0	100.00	99.76	vfdb	NP_248776	(hsiE1) type VI secretion system hcp secretion island protein HsiE1 interacting with HsiB1 to form a novel subcomplex of the T6SS [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	599830	600318	-	hcp1	1-489/489	===============	0/0	100.00	100.00	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	600394	601890	-	hsiC1/vipB/tssC	1-1497/1497	===============	0/0	100.00	99.93	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	601903	602421	-	hsiB1/vipA/tssB	1-519/519	===============	0/0	100.00	99.81	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	602510	603544	-	hsiA1	1-1035/1035	===============	0/0	100.00	98.94	vfdb	NP_248772	(hsiA1) type VI secretion system hcp secretion island protein HsiA1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	603912	605405	+	fha1	1-1494/1494	===============	0/0	100.00	100.00	vfdb	NP_248771	(fha1) type VI secretion system forkhead-associated protein Fha1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	605450	605914	+	lip1	1-465/465	===============	0/0	100.00	100.00	vfdb	NP_248770	(lip1) lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	605930	607264	+	hsiJ1	1-1335/1335	===============	0/0	100.00	99.48	vfdb	NP_248769	(hsiJ1) type VI secretion system hcp secretion island protein HsiJ1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A7P12.fasta	NODE_1_length_923174_cov_360.926791	607271	608620	+	dotU1	1-1350/1350	===============	0/0	100.00	99.78	vfdb	NP_248768	(dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
